,food_name,review,url,location,reviewer_score,average_score
2268,Sinh Tố 142 - Lý Chính Thắng,"Sinh tố ở đây nổi tiếng xưa giờ rồi, mình gọi sinh tố đu đủ đậu xanh, lần đầu thử sự kết hợp lạ lạ nhưng mà ngon nha, mình thích đâu nên gọi ly này không thấy hối hận, đủ đủ, vị bùi bùi của đậu thêm với ...",https://www.foody.vn/ho-chi-minh/sinh-to-142-ly-chinh-thang/binh-luan-13005712,Quận 3,10.0,9.1
2269,Quán Ốc Nga - Nguyễn Đình Chiểu,"Được bạn giới thiệu qua ăn, hi vọng bao nhiêu thất vọng bấy nhiêu. Ốc ko tươi nêm nếm ngọt và nhiều dầu. Đợi lên món nó lâu kinh khủng. Bếp thì dơ lắm lắm. Lúc tính tiền hết hồn vì mắc. Giá 60k trở lên, ...",https://www.foody.vn/ho-chi-minh/quan-oc-nga-nguyen-dinh-chieu/binh-luan-10687962,Quận 3,10.0,8.8
2270,Cà Ri Gà 3T,"Đặt 3 phần (2 bánh mì, 1 bún) mà giao 2 phần nước và 02 bánh mì, 1 phần cơm nhưng có số điện thoại để liên hệ vậy!",https://www.foody.vn/ho-chi-minh/ca-ri-ga-3t/binh-luan-14082121,Quận 3,7.0,7.3
2271,Nhà Hàng Thuần Chay Omina - Nam Kỳ Khởi Nghĩa,"Mình được một bằng hữu giới thiệu rất nhiều lần về Omina, lần nào cũng bằng giọng tiếc rẻ vì trước đây quán ở Đặng Dung gần công ty bạn, sau dời đi mà không biết còn hoạt động không và nếu còn thì cũng ...",https://www.foody.vn/ho-chi-minh/nha-hang-thuan-chay-omina-nam-ky-khoi-nghia/binh-luan-6969516,Quận 3,8.8,8.0
2272,Bánh Tráng Trộn Long,"Mình có đặt đơn hàng bên Baemin, tổng có 3 món thì trong đó 2 món mình ăn hoài nên không sao hết, trừ 1 món tên ‘bánh tráng sate tỏi tắc’ gặp tận 3 vấn đề: 1. Không có tắc trái (trong khi trong giới ...",https://www.foody.vn/ho-chi-minh/banh-trang-tron-long/binh-luan-12668376,Quận 3,9.8,8.2
2273,Tiệm Ăn Cô Trà - Võ Văn Tần,"Mình đến quán mà ko có menu nước ko có giá tiền,tính tiền ko đưa bill đòi mới đưa tờ giấy viết tay .Chưa bao giờ đi quán ăn quán nước chụp hình bạn bè với nhau,ko kinh doanh ,quán ko nói gì lúc tính tiền ...",https://www.foody.vn/ho-chi-minh/tiem-an-co-tra-vo-van-tan/binh-luan-14015874,Quận 3,8.0,7.4
2274,Hà Nội Quán - Trương Định,quán có nhiều món ăn rất là ngon cách trang trí trưng bày rất là đẹp không gian quán cũng rất đẹp và thoáng mát nhìn các món ăn rất hấp dẫn và dịch vụ rất tiện lợi giá cả phải chăng chất lượng phục vụ ...,https://www.foody.vn/ho-chi-minh/ha-noi-quan-truong-dinh/binh-luan-1889361,Quận 3,9.6,7.5
2275,"Chang Hi - Chè Thốt Nốt, Chè Dừa Non & Chè Xoài Hong Kong - Trường Sa","Ngày 18/2/22, mình có đặt 13 ly chè nhưng thật sự thất vọng vì đồ ăn giao quá ít, toàn nước là chủ yếu. Ví dụ món chè Thái, hình quảng cáo đặt hàng có xoài và sầu riêng, nhưng chè giao tới không có cả ...",https://www.foody.vn/ho-chi-minh/chang-hi-che-thot-not-che-dua-non-che-xoai-hong-kong-truong-sa/binh-luan-15393725,Quận 3,10.0,10.0
2276,Saigon Casa Café - Nam Kỳ Khởi Nghĩa,Mình cần pass voucher: Ai cần liên hệ mình Dũng: 0939413166 (có Viber/Zalo) ,https://www.foody.vn/ho-chi-minh/saigon-casa-cafe-nam-ky-khoi-nghia/binh-luan-15392592,Quận 3,9.2,
2277,Saigon Casa Café - Phạm Ngọc Thạch,Mình cần pass voucher: Ai cần liên hệ mình Dũng: 0939413166 (có Viber/Zalo) ,https://www.foody.vn/ho-chi-minh/saigon-casa-cafe-pham-ngoc-thach/binh-luan-15392581,Quận 3,7.2,7.0
2278,Saigon Casa Café - Lý Chính Thắng,Mình cần pass voucher: Ai cần liên hệ mình Dũng: 0939413166 (có Viber/Zalo) ,https://www.foody.vn/ho-chi-minh/saigon-casa-cafe-ly-chinh-thang/binh-luan-15392565,Quận 3,8.0,9.0
2279,Phở Hiền - Kỳ Đồng,"Quán nằm mặt tiền đường kì đồng nên dễ thấy, khá đông khách lai rai liên tục. Để xe ngay trước quán không thấy ai canh hic hic Mình gọi 1 tô phở tái gân bò viên. Sợi phở mềm và mướt lắm, dễ ăn. Nước dùng ...",https://www.foody.vn/ho-chi-minh/pho-hien-ky-dong/binh-luan-1135687,Quận 3,6.6,7.6
2280,Song Café Pastry,Tuy nằm trong hẻm nhỏ nhưng đường tìm đến quán rất dễ. Decor cực kỳ đơn giản và mộc mạc. Chị chủ cực dễ thương. Bánh ngon nhất ở đây nên order là flamington và bánh bông lan sốt phô mai nhé. Cực kỳ ngon ...,https://www.foody.vn/ho-chi-minh/song-cafe-pastry/binh-luan-1658271,Quận 3,9.0,8.0
2281,Quán Mì & Bò - Nguyễn Đình Chiểu,"Đồ ăn ở đây ngon , giá cả cũng rất mềm, nv phục vụ nhiệt tình                 ",https://www.foody.vn/ho-chi-minh/quan-mi-bo-nguyen-dinh-chieu/binh-luan-2036883,Quận 3,7.8,7.0
2282,"Cô Nga - Nem, Chả & Tré","Chộ ôi trong ba quán tui ăn từ sáng tới khuya thì cô ni làm đậm đà nhứt , nói chuyện lại dễ thương , zui tánh Các quán tré trộn ở khúc này đều biển hiệu và bày trí như nhau nên lúc trưa tui đã mua lộn ...",https://www.foody.vn/ho-chi-minh/co-nga-nem-cha-tre/binh-luan-3666974,Quận 3,6.8,9.0
2283,Hủ Tiếu Nam Vang & Hủ Tiếu Mì Cá - Nguyễn Thị Minh Khai,"Có bạn thắc mắc nên mình cũng cmt nè, quán nằm trong hẻm nha. Từ***đi thẳng băng qua***là hẻm này, hẻm này đi thẳng là tới*** Quán tên là Mỹ Kim nha! tô hủ tíu rất nhiều cá á, ngon lắm!",https://www.foody.vn/ho-chi-minh/hu-tieu-nam-vang-hu-tieu-mi-ca-nguyen-thi-minh-khai/binh-luan-10294563,Quận 3,7.0,7.4
2284,Lộc Phát - Chân Gà Sốt Thái - Shop Online - Trần Văn Đang,"Chân Gà ở shop này em rất thích, khẩu vị đậm đà, chân gà ngon. Quán có 2 địa chỉ bên Q. 7, Q. 3 Vì thế e đặt hàng, buổi sáng đặt là chiều có mặt ở Đồng Tháp rồi. Ở xa nhưng shop tận tình chu đáo lắm. ...",https://www.foody.vn/ho-chi-minh/loc-phat-chan-ga-sot-thai-shop-online/binh-luan-11926309,Quận 3,1.0,6.0
2285,Liến Húa - Hủ tiếu Nam Vang - Võ Văn Tần,"Đến tiệm ăn 2 lần vào lễ 1/5 và tuần rồi, ăn rất ngon miệng, nước dùng ngọt thanh. Tôm và thịt tươi, đặc biệt ăn hủ tiểu mì khô có cho tôm khô ăn rất thơm và vị đậm đà. Quán thì sạch sẽ và phục vụ cũng ...",https://www.foody.vn/ho-chi-minh/lien-hua-hu-tieu-nam-vang-vo-van-tan/binh-luan-12669998,Quận 3,6.8,6.9
2286,Trà Sữa Sharetea - Nguyễn Đình Chiểu,"Trà sữa trân châu đường đen kem trứng uống ổn nghen, mà size S thấy ok r. Mình gọi 80% đường mới đầu uống hơi ngọt, lúc sau tan đá thì ok. Giá vừa,hay khuyến mãi. Có 3 món nên gọi ở Share Tea là: món ...",https://www.foody.vn/ho-chi-minh/tra-sua-sharetea-nguyen-dinh-chieu/binh-luan-12967638,Quận 3,7.2,6.9
2287,Anh Hải - Quán Cơm Văn Phòng,"Lần đầu tiên trong sự nghiệp order đồ ăn ;)) ăn quán nào như quán này. Bán đồ ăn dư luôn, ăn k hết phải cất chiều ăn tiếp. Đồ ăn thì ngon, con tôm lại tươi và to không hôi. Nêm nếm vừa phải, phần ăn còn ...",https://www.foody.vn/ho-chi-minh/anh-hai-quan-com-van-phong/binh-luan-8649166,Quận 3,3.0,6.9
2288,Ốc Liễu,"Quán này ăn được nè, dễ tìm, giá không phải là đắt, ốc tôm cũng tươi, có mấy món lạ. Nhưng cá nhân thì ko khuyến khích cb thử rau muống xào ốc gì đấy, món này như kiểu ốc núp lùm ấy, toàn thấy rau là ...",https://www.foody.vn/ho-chi-minh/oc-lieu/binh-luan-4067478,Quận 3,9.4,9.4
2289,Cô Như - Bún Bò Huế,Bún bò ngon + re nhất sg là đây ❤️                                             ,https://www.foody.vn/ho-chi-minh/co-nhu-bun-bo-hue/binh-luan-14843625,Quận 3,8.8,7.6
2290,Phô Mai Que - Kỳ Đồng,"Hôm bữa thấy trên mạng cũng ghé thử ăn.Có nhiều món ,cũng hợp khẩu vị.Được cái ngồi vỉa hè thoáng mát.Ngắm đường phố chán rồi về ngồi rất thoải mái.",https://www.foody.vn/ho-chi-minh/pho-mai-que-ky-dong-ky-dong/binh-luan-7302332,Quận 3,6.6,7.5
2291,Phở Lòng Bò - Bò Kho Dũng,"Thèm phở, xem bình luận khen tiệm này phở ngon quá trời, đổ đường đi 2 lần thì mới ăn được, 2 vc đi ăn, vô ghế ngồi kêu phở, chủ quán nói ở đây ko có bán phở, có mì miến bò kho à ko có phở, lỡ vô rồi ...",https://www.foody.vn/ho-chi-minh/pho-long-bo-bo-kho-dung/binh-luan-15377644,Quận 3,7.4,7.1
2292,The Pizza Company - Nguyễn Thị Minh Khai,"Có voucher của grab nên khá rẻ , trong khi chờ pizza hơi lâu nên order khoai tây chiên , khoai giòn ăn ngon lắm , pizza tạm ổn",https://www.foody.vn/ho-chi-minh/the-pizza-company-nguyen-thi-minh-khai/binh-luan-15377422,Quận 3,6.6,7.2
2293,Nàng Gánh - Gánh Hàng Rong,Nhàn phi bán xạ đen giả cho hàng ngàn người bị ung thư https://www.facebook.com/100006542738782/posts/2611928009035265?dn&sfnsmo,https://www.foody.vn/ho-chi-minh/nang-ganh-ganh-hang-rong/binh-luan-3667525,Quận 3,10.0,9.5
2294,Bún Bò Huế - Trần Văn Đang,Quán mình có ship qua go vấp kg ah                                             ,https://www.foody.vn/ho-chi-minh/bun-bo-hue-tran-van-dang/binh-luan-13639428,Quận 3,2.6,
2295,Highlands Coffee - Hai Bà Trưng,"Đang có khuyến mãi khi chụp màn hình lại sẽ được mua combo 2 ly trà với giá 55k thui nè. 2 ly trà 1 size lớn , 1 size nhỏ nhé. Các món của Highlands đối với mình ổn áp nhất có trà thạch đào và trà sen ...",https://www.foody.vn/ho-chi-minh/highlands-coffee-hai-ba-trung/binh-luan-12338990,Quận 3,9.2,9.2
2296,Sargon Rooftop Coffee,Trải nghiệm tệ hại ngày 14/2/2022. Đặt bàn 19:30 thì mình nhận bàn lúc 19:35-40 do tìm đường. Nhà hàng hôm nay đông vì là ngày đặc biệt nhưng mình đã đặt bàn và đặt tiền cọc cho set menu rồi nên mình ...,https://www.foody.vn/ho-chi-minh/sargon-rooftop-coffee/binh-luan-15373562,Quận 3,7.4,6.5
2297,Bungu Cafe By Plus - Cafe - Trần Quang Diệu,"Vị trí quán ở trung tâm Quận 3,*** Hiện tại, quán áp dụng menu giảm giá bán mang đi trong mùa dịch, cafe ngon giá hời!! Còn trước dịch mình ghé, thấy không gian quán yên tĩnh và đồ uống ngon, bánh ngọt ...",https://www.foody.vn/ho-chi-minh/bungu-cafe-by-plus-cafe-tran-quang-dieu.fdtadp/binh-luan-13615245,Quận 3,7.0,8.2
2298,Topping Beef - Nguyễn Thị Minh Khai,"Nghe bảo chi nhánh này đẹp nên đi thử, đẹp thiệt nha mà nvien cũng dễ thương, xu cà na lúc gửi xe chắc bận đồ hơi bần nên chú bảo vệ chỉ cho gửi xe chỗ nhân viên😅carbonara hơi nhạt so với t còn hokkube ...",https://www.foody.vn/ho-chi-minh/topping-beef-nguyen-thi-minh-khai/binh-luan-15372931,Quận 3,1.8,7.3
2299,Hàn Phố - Món Quảng,"Mình là người xứ Quảng, lâu lâu nhớ vị quê nên cũng hay đi tìm mấy quán bán đồ ăn QN-ĐN. Bước vào quán mới nhớ ra hồi 5 năm trước có được bạn dắt đi 1 lần nhưng hồi đó mới vào SG, miệng vẫn còn quen ...",https://www.foody.vn/ho-chi-minh/han-pho/binh-luan-11641480,Quận 3,7.4,7.3
2300,7 Gà - Gà Nướng Máy - Nguyễn Thị Minh Khai,Phục vụ tốt gà ngon hơn ở ngoài                                               ,https://www.foody.vn/ho-chi-minh/7-ga-ga-nuong-may-nguyen-thi-minh-khai/binh-luan-15372649,Quận 3,10.0,10.0
2301,"Quán Vương - Cơm Văn Phòng, Bánh Canh Cua & Hủ Tiếu","Mình ăn ở đây từ hồi sinh viên, sau này thì ít dần vì nhà ở xa. Mới đặt lại đồ ăn tối qua thôi thì lại hụt hẫng vô cùng luôn. Mình đặt nui bò viên mà quán làm cho mình 1 hộp nui với hành và 1 túi nước ...",https://www.foody.vn/ho-chi-minh/quan-vuong-da-dang-binh-dan/binh-luan-3132554,Quận 3,8.2,7.0
2302,Tuk Tuk - Má Hàm Thái Lan,"Hũ tíu Thái ăn no căng mà vẫn còn thòm thèm Xương má hàm ăn ngon dễ sợ, nước dùng đậm đà, thơm mùi ớt mà không cay, muốn ăn cay thì kêu chủ quán cho thật nhiều ớt :)))) Trà sữa ngon, béo mà không ngấy. ...",https://www.foody.vn/ho-chi-minh/tuk-tuk-ma-ham-thai-lan/binh-luan-2542153,Quận 3,5.0,6.8
2303,Touch Saigon Cafe - Nguyễn Đình Chiểu,"Mình từng ghé quán và thấy có bạn nhân viên***sáng, tên Giao. Thái độ phục vụ vô cùng hãm, mặt thái độ như ai ép đi làm vậy? Bán hàng như bà nội khách, còn quát tháo nhân viên khác (có lẽ là người mới) ...",https://www.foody.vn/ho-chi-minh/touch-saigon-cafe-nguyen-dinh-chieu/binh-luan-12525501,Quận 3,2.2,
2304,Bin-Binnn - Khoai Lang Nướng,"Khoai nướng ở đây ăn ngon ngọt và thơm phức, ai mê khoai lang Nhật thì nên thử nhé. Thấy quán có cả bắp nướng nước dừa nữa để hôm nào ăn thử rồi ý kiến tiếp :)))",https://www.foody.vn/ho-chi-minh/bin-binnn-khoai-lang-nuong/binh-luan-4690910,Quận 3,8.6,7.6
2305,Sông Trăng Cháo Vịt Sài Gòn - Trần Cao Vân,"Cheap food and very well cooked. The place seemed clean, friendly staff and the kitchen is open to see. They only serve dishes with duck meat but the selection is still wide.",https://www.foody.vn/ho-chi-minh/song-trang-tran-cao-van/binh-luan-2040414,Quận 3,9.6,7.7
2306,Bún Mẹt Việt,"- Mình thì thấy quán này ăn siêu ngon, lần đầu tiên biết tới bún chả hà nội là từ quán này - Đúng là hương vị bắc ăn quá nhgon, mình ngươi gốc nam nhiều lúc ăn khó hợp khẩu vị mà ăn một lần rồi muốn ăn ...",https://www.foody.vn/ho-chi-minh/bun-met-viet/binh-luan-1225054,Quận 3,7.6,7.5
2307,Lan Ốc - Rạch Bùng Binh,"Đã ăn mấy lần ở đây nhưng lần này trải nghiệm thật sự rất tệ Đồ ăn thì nguội, món ăn thì không ngon như những lần trước Phục vụ tụm 3 tụm 4 nhưng không hô trợ khách dọn bàn khác khi nhà bị dột. Gọi ốc ...",https://www.foody.vn/ho-chi-minh/lan-oc-rach-bung-binh/binh-luan-10594814,Quận 3,8.2,6.7
2308,Ốc Tuyết,"Quán có 2 địa điểm nằm cũng gần nhau: 86 và 72 Rạch Bùng Binh nhưng đều nhỏ, chủ yếu ngồi vỉa hè. Menu nhiều món, giá rẻ so với mặt bằng chung nhưng tương đương với chất lượng: ốc, sò, nghêu khá nhỏ; ...",https://www.foody.vn/ho-chi-minh/oc-tuyet-rach-bung-binh/binh-luan-14055953,Quận 3,9.0,9.0
2309,Quán Cơm Sinh Viên - Trần Văn Đang,Quán ơi cho mình hỏi quán mình ngoài các app ra có tự ship không ạ ? Và nếu có thì phí sẽ như thế nào nếu mình ở 135 Nguyễn Thông? Tại mình rất muốn đặt hàng qua Now nhưng rất tiếc là quán chưa là quán ...,https://www.foody.vn/ho-chi-minh/quan-com-sinh-vien/binh-luan-3489743,Quận 3,7.8,6.7
2310,Fly Cupcake Tú Xương,"Đi fly cupcake vào tối giữa tuần, vì có voucher mua trên shoppee. Được chọn 2 chi nhánh là hai bà trưng và tú xương thì mình đi tú xương vì gần hơn. Nằm trên khúc đường tú xương vốn khá vắng vẻ và hơi ...",https://www.foody.vn/ho-chi-minh/fly-cupcake-tu-xuong/binh-luan-3326444,Quận 3,7.6,6.9
2311,Heo Quay Bonu,Mình muốn đặt heo quay bánh hỏi                                               ,https://www.foody.vn/ho-chi-minh/heo-quay-bonu/binh-luan-15360227,Quận 3,8.0,7.7
2312,"Út Thu - Bún, Mì Xào & Bún Thịt Nướng",Hic ăn mì xào bò thấy thất vọng ghê . Mì nhạt và khô khủng khiếp ăn vài gấp đũa là bỏ chứ ko ăn tiếp được,https://www.foody.vn/ho-chi-minh/ut-thu-bun-mi-xao/binh-luan-4685934,Quận 3,7.8,6.1
2313,Canh Bún Giá Rẻ - Nam Kỳ Khởi Nghĩa,"Giá rẻ thiệt Bán kế bên hông coopmart nguyễn đình chiểu Chỉ là một gánh hàng thôi nhưng lúc nào cũng tấp nập. Khách đến ăn thì tự tìm chỗ ngồi ăn, chỉ có lác đác mấy cái ...",https://www.foody.vn/ho-chi-minh/canh-bun-gia-re-nam-ky-khoi-nghia/binh-luan-2156908,Quận 3,6.0,7.5
2314,Nhà Hàng Việt Phố - Lê Quý Đôn,"Mình biết nhà hàng này từ hồi còn nhỏ, đồ ăn luôn lúc nào cũng ngon và gia đình mình rất mê món xôi le le + canh hầm xương tại đây. Nay có bán thêm cơm sườn mang về giá rất phải chăng , lịch sự mà rất ...",https://www.foody.vn/ho-chi-minh/nha-hang-viet-pho-le-quy-don/binh-luan-12955925,Quận 3,4.2,7.5
2315,Xôi Ngọt - Cao Thắng,"Xe xôi màu sắc rực rỡ, rất bắt mắt, ở ngay đầu ngã tư Cao Thắng - Nguyễn Đình Chiểu, tầm 17h-19h. Xôi ngon mềm, thơm nức mũi, màu sắc tự nhiên rất đẹp. Có xôi dừa, xôi khoai môn, xôi gấc, xôi lạc, xôi ...",https://www.foody.vn/ho-chi-minh/xoi-ngot-cao-thang/binh-luan-1545210,Quận 3,10.0,8.8
2316,Bò Kho Võ Văn Tần,"Mở hàng chú bò kho trươc 3 giờ chiều. Nươc đậm đà, sệt sệt. 40k quá vừa đủ với carot & thịt bò ko it ko nhiều. (Hình thật ko filter) I was the first customer of the day and was impressed by well-seasoned ...",https://www.foody.vn/ho-chi-minh/bo-kho-vo-van-tan/binh-luan-4123019,Quận 3,6.6,6.6
2317,Xôi Gà - 132E Cách Mạng Tháng 8,"Xôi đùi gà 30k mà được nguyên cái tỏi gà chiên giòn , thịt chắc mà ngọt. Hành phi thơm thơm giòn giòn , có quả trứng cút xinh xinh 😆 ngon cực.",https://www.foody.vn/ho-chi-minh/xoi-ga-132e-cach-mang-thang-8/binh-luan-6148466,Quận 3,7.8,8.9
2318,Bún Riêu Cua Hẻm 404 - Nguyễn Đình Chiểu,"Vị trí: ngay đầu hẻm 404 Nguyễn Đình Chiểu, đi qua là thấy, khu này nằm gần khu vườn chuối. Chỉ có 1 loại duy nhất là chả cua, chả lá (cây dài), đậu hũ và huyết. Nước lèo khá vừa dùng, ly chén trông ...",https://www.foody.vn/ho-chi-minh/bun-rieu-cua-hem-404-nguyen-dinh-chieu/binh-luan-1837658,Quận 3,9.6,9.6
